# ALPHA = 0.05
# TOT_SETS = 39


# _SET1_ SET = Cerebellum.neurons
# _SET1_ NGENES = 1555
# _SET1_ P = 4.05584e-06
_SET1_     GENE        CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P
_SET4_     9498         12   51750101   51919547    325      32  257920       3.2666   0.00054429
_SET4_     6334         12   51949050   52216648    451      36  253345       3.9059   4.6934e-05
_SET4_     91           12   52310451   52400863    188      31  254975       2.0419      0.02058
_SET4_     3848         12   53058520   53109191    165      23  259500      0.87953      0.18956
_SET4_     374454       12   53073396   53132247    241      31  258264        1.236      0.10824
_SET4_     269          12   53782594   53835439     97       8  255173       3.2584   0.00056015
_SET4_     7786         12   53863456   53928444     75      18  258134       3.3962    0.0003417
_SET4_     5153         12   54908177   54983023    185      44  249187      0.43592      0.33145
_SET4_     10220        12   56102064   56156665     49      13  248947     -0.49347      0.68916
_SET4_     140465       12   56511040   56561771     49      16  244005       2.7944       0.0026
_SET4_     6601         12   56545636   56618351     77      15  231294       1.7275      0.04204
_SET4_     27165        12   56854728   56917198     73      12  255092      0.89912      0.18429
_SET4_     11247        12   57575578   57630232     79      10  250926        2.985    0.0014179
_SET4_     3798         12   57908812   57990416    114      17  251557      0.92019      0.17874
_SET4_     116986       12   58107544   58170984     67      11  257383        3.554    0.0001897
_SET4_     92979        12   58113881   58164193     49      11  255428       3.8511   5.8794e-05
_SET4_     338811       12   62092029   62621620   1482      87  259908       3.0607    0.0011042
_SET4_     23329        12   65183352   65284802    145      28  250022    -0.017433      0.50695
_SET4_     11197        12   65434404   65550346    217      25  254266      0.96039      0.16843
_SET4_     23592        12   65528351   65652141    151      18  256328      0.59028       0.2775
_SET4_     55832        12   67628061   67718388    299      21  259593        1.024      0.15291
_SET4_     3747         12   75423858   75638584    483      42  258012       2.8194    0.0024058
_SET4_     23390        12   77122854   77257481    433      22  250903      0.28196      0.38899
_SET4_     89795        12   78189685   78616790   1296      89  257705      0.83779      0.20107
_SET4_     6857         12   79222773   79855788   1408      74  253660       3.1727   0.00075517
_SET4_     8825         12   81181171   81366702    516      35  259194       0.7351      0.23114
_SET4_     8499         12   81642045   82188109   1280      65  255752        2.624    0.0043453
_SET4_     25834        12   86363037   87267681   2254      51  250809      0.99501      0.15987
_SET4_     160419       12   88363816   88458176    149      14  251254     -0.20866      0.58264
_SET4_     56899        12   99118569  100413512   3094     176  253402        4.726    1.145e-06
_SET4_     23074        12  100412233  100571642    381      28  255218       2.0816     0.018692
_SET4_     50511        12  102112426  102168474    137      20  239728       1.0455      0.14789
_SET4_     51559        12  104156081  104269975    530      31  260798      0.32177      0.37381
_SET4_     84102        12  105186331  105387476    528      25  251620      0.92546      0.17736
_SET4_     121551       12  107677197  108063419   1012      83  256896       1.2233       0.1106
_SET4_     55530        12  109294658  109407453    263      29  201450      0.99759      0.15924
_SET4_     488          12  110684032  110798898    128      22  256094       4.6681   1.5196e-06
_SET4_     4633         12  111338623  111393404    141      19  250894        1.085      0.13896
_SET4_     23316        12  111436828  111798358    438      38  246216     -0.12634      0.55027
_SET4_     283450       12  112587992  112855113    373      20  235629       2.3302    0.0098988
_SET4_     22895        12  113194343  113346686    297      38  250511       2.0478     0.020289
_SET4_     64211        12  113890694  113944877    114      12  250174        2.462    0.0069088
_SET4_     84900        12  117141096  117301436    500      45  242566      0.65343      0.25674
_SET4_     283455       12  117880817  118441399   1771     180  241791       1.2658      0.10279
_SET4_     84530        12  119384300  119610856    749      56  255681       1.3581     0.087221
_SET4_     11113        12  120113595  120350095    570      41  250381       1.6497     0.049498
_SET4_     54509        12  122205660  122266594    130      15  254361       1.7047     0.044122
_SET4_     140707       12  125443194  125520349    324      42  239636      0.34696      0.36431
_SET4_     92293        12  128716948  129202460   1416     180  243462         1.96        0.025
_SET4_     144423       12  129302985  129479513    645      71  251812     0.083748      0.46663
_SET4_     23504        12  130870681  131235828   1504     169  246248       1.9401     0.026184
_SET4_     192111       12  133252393  133309323    141      19  257053       2.0088      0.02228
_SET4_     7750         13   20496708   20675968    328      18  254421       0.4599      0.32279
_SET4_     2254         13   22210215   22288640    140      27  249282     0.032874      0.48689
_SET4_     2835         13   27319337   27369922    146      16  251600       2.8707    0.0020477
_SET4_     2322         13   28567411   28717904    483      28  237109      0.26845      0.39418
_SET4_     23281        13   29359485   30090084   2214     128  251899       1.8155     0.034725
_SET4_     10808        13   31700762   31772246    180      18  257288       2.8933    0.0019059
_SET4_     26960        13   35481424   36256874   1875      60  257552       3.5042   0.00022897
_SET4_     4081         13   36037926   36087786    114      18  252968       3.9762   3.5013e-05
_SET4_     400120       13   37213049   37281976    134      33  246939       -0.512      0.69568
_SET4_     84078        13   41755711   41803702     72      15  254243      0.88133      0.18907
_SET4_     11215        13   42811261   42907403    211      23  257984      0.98197      0.16306
_SET4_     387923       13   44912978   44981850     99      14  248480     -0.47559      0.68282
_SET4_     440138       13   52551523   52613784    135      15  256588      0.49329       0.3109
_SET4_     5100         13   53408109   53457775    125      14  254904        2.343    0.0095655
_SET4_     64881        13   61973818   62024655    163      15  221116       2.8977    0.0018797
_SET4_     57626        13   70264725   70717625   1804      73  257935       1.0575      0.14515
_SET4_     5457         13   79163227   79212695    105      12  256773     -0.55517      0.71061
_SET4_     114798       13   84441340   84491528    149      22  245432      0.54984      0.29121
_SET4_     84189        13   86356922   86408483    224      21  255851     0.011706      0.49533
_SET4_     26050        13   88288931   88341871    126      16  260798      0.57713      0.28193
_SET4_     22873        13   96220456   96331960    169      31  257837      0.88184      0.18893
_SET4_     266722       13   96708093   97501816   1732      72  257856      0.45095      0.32601
_SET4_     259232       13  101696130  102103813   1406      88  249820      0.52568      0.29956
_SET4_     2259         13  102363205  103089124   1844     123  255465       1.2639      0.10314
_SET4_     728215       13  107810879  108554460   2529     227  247608       1.2691       0.1022
_SET4_     3981         13  108849790  108905716    141      20  251985       1.7846     0.037162
_SET4_     10673        13  108886875  108970832    187      41  244106       1.8943     0.029092
_SET4_     283489       13  115044965  115102803    128      14  239336     -0.21661      0.58574
_SET4_     123103       14   20885866   20939354    186      36  248249      0.29878      0.38255
_SET4_     29986        14   21432414   21480034    159      24  247470      0.45054      0.32616
_SET4_     6297         14   21979231   22040337    195      35  240052     -0.65378      0.74337
