homolID	entrez	musName	mgid	geneName	orthoHumMus
4062	3918	Lamc2	MGI:99913	LAMC2	1:1
4063	3925	Stmn1	MGI:96739	STMN1	1:1
4064	3934	Lcn2	MGI:96757	LCN2	1:1
4065	3937	Lcp2	MGI:1321402	LCP2	1:1
4067	3959	Lgals3bp	MGI:99554	LGALS3BP	1:1
4068	3975	Lhx1	MGI:99783	LHX1	1:1
4070	3998	Lman1	MGI:1917611	LMAN1	1:1
4072	4005	Lmo2	MGI:102811	LMO2	1:1
4074	4016	Loxl1	MGI:106096	LOXL1	1:1
4075	4026	Lpp	MGI:2441849	LPP	1:1
4077	4064	Cd180	MGI:1194924	CD180	1:1
4078	4066	Lyl1	MGI:96891	LYL1	1:1
4079	4091	Smad6	MGI:1336883	SMAD6	1:1
4080	4205	Mef2a	MGI:99532	MEF2A	1:1
4082	4329	Aldh6a1	MGI:1915077	ALDH6A1	1:1
4083	4361	Mre11a	MGI:1100512	MRE11	1:1
4084	4593	Musk	MGI:103581	MUSK	1:1
4085	4617	Myf5	MGI:97252	MYF5	1:1
4086	4774	Nfia	MGI:108056	NFIA	1:1
4087	4781	Nfib	MGI:103188	NFIB	1:1
4088	4782	Nfic	MGI:109591	NFIC	1:1
4089	4807	Nhlh1	MGI:98481	NHLH1	1:1
4090	4808	Nhlh2	MGI:97324	NHLH2	1:1
4091	4817	Nit1	MGI:1350916	NIT1	1:1
4092	4818	Nkg7	MGI:1931250	NKG7	1:1
4093	5010	Cldn11	MGI:106925	CLDN11	1:1
4095	5454	Pou3f2	MGI:101895	POU3F2	1:1
4098	5934	Rbl2	MGI:105085	RBL2	1:1
4099	5978	Rest	MGI:104897	REST	1:1
4100	5999	Rgs4	MGI:108409	RGS4	1:1
4102	6039	Rnase6	MGI:1925666	RNASE6	1:1
4104	28514	Dll1	MGI:104659	DLL1	1:1
4109	6370	Ccl25	MGI:1099448	CCL25	1:1
4110	6386	Sdcbp	MGI:1337026	SDCBP	1:1
4113	6535	Slc6a8	MGI:2147834	SLC6A8	1:1
4115	6608	Smo	MGI:108075	SMO	1:1
4117	6654	Sos1	MGI:98354	SOS1	1:1
4118	6658	Sox3	MGI:98365	SOX3	1:1
4121	6845	Vamp7	MGI:1096399	VAMP7	1:1
4122	6857	Syt1	MGI:99667	SYT1	1:1
4126	6884	Taf13	MGI:1913500	TAF13	1:1
4128	6907	Tbl1x	MGI:1336172	TBL1X	1:1
4131	6942	Tcf20	MGI:108399	TCF20	1:1
4132	6999	Tdo2	MGI:1928486	TDO2	1:1
4133	7014	Terf2	MGI:1195972	TERF2	1:1
4134	7024	Tfcp2	MGI:98509	TFCP2	1:1
4135	7071	Klf10	MGI:1101353	KLF10	1:1
4136	7113	Tmprss2	MGI:1354381	TMPRSS2	1:1
4137	7158	Trp53bp1	MGI:1351320	TP53BP1	1:1
4138	7185	Traf1	MGI:101836	TRAF1	1:1
4143	7681	Mkrn3	MGI:2181178	MKRN3	1:1
4146	7844	Rnf103	MGI:109483	RNF103	1:1
4147	7903	St8sia4	MGI:106018	ST8SIA4	1:1
4149	7993	Ubxn8	MGI:1337129	UBXN8	1:1
4150	8000	Psca	MGI:1919623	PSCA	1:1
4155	9015	Taf1a	MGI:109578	TAF1A	1:1
4156	9289	Adgrg1	MGI:1340051	ADGRG1	1:1
4158	9569	Gtf2ird1	MGI:1861942	GTF2IRD1	1:1
4159	9580	Sox13	MGI:98361	SOX13	1:1
4160	10056	Farsb	MGI:1346035	FARSB	1:1
4163	10066	Scamp2	MGI:1346518	SCAMP2	1:1
4164	10067	Scamp3	MGI:1346346	SCAMP3	1:1
4166	10073	Snupn	MGI:1913319	SNUPN	1:1
4167	26284	Eral1	MGI:1889295	ERAL1	1:1
4168	10076	Ptpru	MGI:1321151	PTPRU	1:1
4169	10078	Tssc4	MGI:1861712	TSSC4	1:1
4170	10081	Pdcd7	MGI:1859170	PDCD7	1:1
4172	10084	Pqbp1	MGI:1859638	PQBP1	1:1
4173	10087	Col4a3bp	MGI:1915268	COL4A3BP	1:1
4174	10090	Ust	MGI:2442406	UST	1:1
4176	10092	Arpc5	MGI:1915021	ARPC5	1:1
4177	10093	Arpc4	MGI:1915339	ARPC4	1:1
4178	10094	Arpc3	MGI:1928375	ARPC3	1:1
4179	10095	Arpc1b	MGI:1343142	ARPC1B	1:1
4180	57180	Actr3b	MGI:2661120	ACTR3B	1:1
4181	10097	Actr2	MGI:1913963	ACTR2	1:1
4182	10098	Tspan5	MGI:1928096	TSPAN5	1:1
4184	10102	Tsfm	MGI:1913649	TSFM	1:1
4187	10109	Arpc2	MGI:1923959	ARPC2	1:1
4193	10123	Arl4c	MGI:2445172	ARL4C	1:1
4194	10124	Arl4a	MGI:99437	ARL4A	1:1
4195	10125	Rasgrp1	MGI:1314635	RASGRP1	1:1
4197	10127	Zfp263	MGI:1921370	ZNF263	1:1
4198	10130	Pdia6	MGI:1919103	PDIA6	1:1
4201	10135	Nampt	MGI:1929865	NAMPT	1:1
4205	10143	Clec3a	MGI:2685642	CLEC3A	1:1
4207	10148	Ebi3	MGI:1354171	EBI3	1:1
4208	10149	Adgrg2	MGI:2446854	ADGRG2	1:1
4209	10152	Abi2	MGI:106913	ABI2	1:1
4210	10153	Cebpz	MGI:109386	CEBPZ	1:1
4211	10154	Plxnc1	MGI:1890127	PLXNC1	1:1
4212	10157	Aass	MGI:1353573	AASS	1:1
4213	10158	Pdzk1ip1	MGI:1914432	PDZK1IP1	1:1
4216	10164	Chst4	MGI:1349479	CHST4	1:1
4217	10171	Rcl1	MGI:1913275	RCL1	1:1
4218	10174	Sorbs3	MGI:700013	SORBS3	1:1
4219	10175	Cnih1	MGI:1277202	CNIH1	1:1
4222	10184	Lhfpl2	MGI:2145236	LHFPL2	1:1
4223	10186	Lhfp	MGI:1920048	LHFP	1:1
4224	10188	Tnk2	MGI:1858308	TNK2	1:1
4225	10190	Txndc9	MGI:2138153	TXNDC9	1:1
4226	10193	Rnf41	MGI:1914838	RNF41	1:1
4227	10194	Tshz1	MGI:1346031	TSHZ1	1:1
4228	10195	Alg3	MGI:1098592	ALG3	1:1
4231	10201	Nme6	MGI:1861676	NME6	1:1
4234	10206	Trim13	MGI:1913847	TRIM13	1:1
4235	10208	Uspl1	MGI:2442342	USPL1	1:1
4237	10210	Topors	MGI:2146189	TOPORS	1:1
4240	10213	Psmd14	MGI:1913284	PSMD14	1:1
4241	10215	Olig2	MGI:1355331	OLIG2	1:1
4244	10219	Klrg1	MGI:1355294	KLRG1	1:1
4245	10223	Gpa33	MGI:1891703	GPA33	1:1
4247	10226	Plin3	MGI:1914155	PLIN3	1:1
4249	10232	Msln	MGI:1888992	MSLN	1:1
4250	10235	Rasgrp2	MGI:1333849	RASGRP2	1:1
4251	10236	Hnrnpr	MGI:1891692	HNRNPR	1:1
4252	10237	Slc35b1	MGI:1343133	SLC35B1	1:1
4254	1176	Ap3s1	MGI:1337062	AP3S1	1:1
4255	10240	Mrps31	MGI:1913153	MRPS31	1:1
4257	10242	Kcnmb2	MGI:1919663	KCNMB2	1:1
4260	10246	Slc17a2	MGI:2443098	SLC17A2	1:1
4261	10247	Rida	MGI:1095401	RIDA	1:1
4262	10248	Pop7	MGI:1921347	POP7	1:1
4265	10251	Spry3	MGI:1345188	SPRY3	1:1
4266	10252	Spry1	MGI:1345139	SPRY1	1:1
4267	10253	Spry2	MGI:1345138	SPRY2	1:1
4272	10263	Cdk2ap2	MGI:1098779	CDK2AP2	1:1
4274	10266	Ramp2	MGI:1859650	RAMP2	1:1
4275	10267	Ramp1	MGI:1858418	RAMP1	1:1
4276	10268	Ramp3	MGI:1860292	RAMP3	1:1
4277	10269	Zmpste24	MGI:1890508	ZMPSTE24	1:1
4278	10270	Akap8	MGI:1928488	AKAP8	1:1
4279	5813	Pura	MGI:103079	PURA	1:1
4280	10272	Fstl3	MGI:1890391	FSTL3	1:1
4281	10273	Stub1	MGI:1891731	STUB1	1:1
4283	10276	Net1	MGI:1927138	NET1	1:1
4284	10278	Efs	MGI:105311	EFS	1:1
4290	10285	Smndc1	MGI:1923729	SMNDC1	1:1
4291	10286	Bcas2	MGI:1915433	BCAS2	1:1
4294	10291	Sf3a1	MGI:1914715	SF3A1	1:1
4298	10296	Maea	MGI:1891748	MAEA	1:1
4299	10297	Apc2	MGI:1346052	APC2	1:1
4300	10298	Pak4	MGI:1917834	PAK4	1:1
4301	10299	March6	MGI:2442773	MARCH6	1:1
4302	10300	Katnb1	MGI:1921437	KATNB1	1:1
4306	881	Ccin	MGI:3045316	CCIN	1:1
4308	2802	Golga3	MGI:96958	GOLGA3	1:1
4309	3652	Ipp	MGI:96581	IPP	1:1
4310	4076	Caprin1	MGI:1858234	CAPRIN1	1:1
4313	4090	Smad5	MGI:1328787	SMAD5	1:1
4314	4092	Smad7	MGI:1100518	SMAD7	1:1
4316	4121	Man1a	MGI:104677	MAN1A1	1:1
4317	4126	Manba	MGI:88175	MANBA	1:1
4320	4160	Mc4r	MGI:99457	MC4R	1:1
4321	4161	Mc5r	MGI:99420	MC5R	1:1
4322	4175	Mcm6	MGI:1298227	MCM6	1:1
4323	4176	Mcm7	MGI:1298398	MCM7	1:1
4324	4190	Mdh1	MGI:97051	MDH1	1:1
4327	4209	Mef2d	MGI:99533	MEF2D	1:1
4330	4223	Meox2	MGI:103219	MEOX2	1:1
4333	4238	Mfap3	MGI:1924068	MFAP3	1:1
4334	4240	Mfge8	MGI:102768	MFGE8	1:1
4335	4241	Mfi2	MGI:1353421	MELTF	1:1
4337	4285	Mipep	MGI:1917728	MIPEP	1:1
4338	4297	Kmt2a	MGI:96995	KMT2A	1:1
4339	4298	Mllt1	MGI:1927238	MLLT1	1:1
4340	4299	Aff1	MGI:1100819	AFF1	1:1
4342	4303	Foxo4	MGI:1891915	FOXO4	1:1
4344	4345	Cd200	MGI:1196990	CD200	1:1
4347	4520	Mtf1	MGI:101786	MTF1	1:1
4349	4524	Mthfr	MGI:106639	MTHFR	1:1
4350	4544	Mtnr1b	MGI:2181726	MTNR1B	1:1
4351	4601	Mxi1	MGI:97245	MXI1	1:1
4352	4664	Nab1	MGI:107564	NAB1	1:1
4353	4665	Nab2	MGI:107563	NAB2	1:1
4354	4670	Hnrnpm	MGI:1926465	HNRNPM	1:1
4356	5349	Fxyd3	MGI:107497	FXYD3	1:1
4359	6302	Tspan31	MGI:1914375	TSPAN31	1:1
4360	6495	Six1	MGI:102780	SIX1	1:1
4363	6615	Snai1	MGI:98330	SNAI1	1:1
4368	6904	Tbcd	MGI:1919686	TBCD	1:1
4371	6926	Tbx3	MGI:98495	TBX3	1:1
4373	7203	Cct3	MGI:104708	CCT3	1:1
4374	7257	Tsnax	MGI:1855672	TSNAX	1:1
4377	7347	Uchl3	MGI:1355274	UCHL3	1:1
4378	7386	Uqcrfs1	MGI:1913944	UQCRFS1	1:1
4380	7466	Wfs1	MGI:1328355	WFS1	1:1
4383	7873	Manf	MGI:1922090	MANF	1:1
4384	8128	St8sia2	MGI:106020	ST8SIA2	1:1
4385	8192	Clpp	MGI:1858213	CLPP	1:1
4390	8842	Prom1	MGI:1100886	PROM1	1:1
4391	338442	Hcar2	MGI:1933383	HCAR2	1:1
4392	10312	Tcirg1	MGI:1350931	TCIRG1	1:1
4393	8846	Alkbh1	MGI:2384034	ALKBH1	1:1
4394	8872	Cdc123	MGI:2138811	CDC123	1:1
4395	8887	Tax1bp1	MGI:1289308	TAX1BP1	1:1
4397	8971	H1fx	MGI:2685307	H1FX	1:1
4399	9240	Pnma1	MGI:2180564	PNMA1	1:1
4400	9254	Cacna2d2	MGI:1929813	CACNA2D2	1:1
4404	9537	Trp53i11	MGI:2670995	TP53I11	1:1
4407	9825	Spata2	MGI:2146885	SPATA2	1:1
4408	9902	Mrc2	MGI:107818	MRC2	1:1
4414	10302	Snapc5	MGI:1914282	SNAPC5	1:1
4415	10311	Dscr3	MGI:1206040	DSCR3	1:1
4417	10314	Lancl1	MGI:1336997	LANCL1	1:1
4421	10324	Klhl41	MGI:2683854	KLHL41	1:1
4424	10328	Emc8	MGI:1343095	EMC8	1:1
4425	10335	Mrvi1	MGI:1338023	MRVI1	1:1
4426	10342	Tfg	MGI:1338041	TFG	1:1
4427	10343	Pkdrej	MGI:1338786	PKDREJ	1:1
4430	3268	Agfg2	MGI:2443267	AGFG2	1:1
4431	10367	Micu1	MGI:2384909	MICU1	1:1
4432	10369	Cacng2	MGI:1316660	CACNG2	1:1
4433	10370	Cited2	MGI:1306784	CITED2	1:1
4436	10379	Irf9	MGI:107587	IRF9	1:1
4437	10380	Bpnt1	MGI:1338800	BPNT1	1:1
4440	10392	Nod1	MGI:1341839	NOD1	1:1
4441	10394	Prg3	MGI:1858200	PRG3	1:1
4442	10395	Dlc1	MGI:1354949	DLC1	1:1
4443	51761	Atp8a2	MGI:1354710	ATP8A2	1:1
4446	10399	Rack1	MGI:101849	RACK1	1:1
4447	10401	Pias3	MGI:1913126	PIAS3	1:1
4448	10402	St3gal6	MGI:1888707	ST3GAL6	1:1
4450	10406	Wfdc2	MGI:1914951	WFDC2	1:1
4451	11069	Rapgef4	MGI:1917723	RAPGEF4	1:1
4452	10413	Yap1	MGI:103262	YAP1	1:1
4453	10418	Spon1	MGI:2385287	SPON1	1:1
4454	10419	Prmt5	MGI:1351645	PRMT5	1:1
4455	10421	Cd2bp2	MGI:1917483	CD2BP2	1:1
4456	10449	Acaa2	MGI:1098623	ACAA2	1:1
4461	10454	Tab1	MGI:1913763	TAB1	1:1
4463	10456	Hax1	MGI:1346319	HAX1	1:1
4464	3108	H2-DMa	MGI:95921	HLA-DMA	1:1
4468	747	Dagla	MGI:2677061	DAGLA	1:1
4469	23585	Tmem50a	MGI:1919067	TMEM50A	1:1
4471	924	Cd7	MGI:88344	CD7	1:1
4472	932	Ms4a3	MGI:2158468	MS4A3	1:1
4473	940	Cd28	MGI:88327	CD28	1:1
4474	1783	Dync1li2	MGI:107738	DYNC1LI2	1:1
4475	2810	Sfn	MGI:1891831	SFN	1:1
4476	2842	Gpr19	MGI:892973	GPR19	1:1
4479	3664	Irf6	MGI:1859211	IRF6	1:1
4480	3927	Lasp1	MGI:109656	LASP1	1:1
4482	4007	Prickle3	MGI:1859635	PRICKLE3	1:1
4483	4033	Lrmp	MGI:108424	LRMP	1:1
4485	4738	Nedd8	MGI:97301	NEDD8	1:1
4486	4745	Nell1	MGI:2443902	NELL1	1:1
4487	4747	Nefl	MGI:97313	NEFL	1:1
4488	4753	Nell2	MGI:1858510	NELL2	1:1
4489	4761	Neurod2	MGI:107755	NEUROD2	1:1
4490	4762	Neurog1	MGI:107754	NEUROG1	1:1
4491	4778	Nfe2	MGI:97308	NFE2	1:1
4492	4798	Nfrkb	MGI:2442410	NFRKB	1:1
4494	4824	Nkx3-1	MGI:97352	NKX3-1	1:1
4495	4825	Nkx6-1	MGI:1206039	NKX6-1	1:1
4496	4837	Nnmt	MGI:1099443	NNMT	1:1
4498	4878	Nppa	MGI:97367	NPPA	1:1
4499	4892	Nrap	MGI:1098765	NRAP	1:1
4501	4901	Nrl	MGI:102567	NRL	1:1
4502	4905	Nsf	MGI:104560	NSF	1:1
4503	4909	Ntf5	MGI:97381	NTF4	1:1
4504	4915	Ntrk2	MGI:97384	NTRK2	1:1
4506	4922	Nts	MGI:1328351	NTS	1:1
4507	4924	Nucb1	MGI:97388	NUCB1	1:1
4509	4929	Nr4a2	MGI:1352456	NR4A2	1:1
4510	4940	Oas3	MGI:2180850	OAS3	1:1
4511	654231	Ocm	MGI:97401	OCM	1:1
4512	4999	Orc2	MGI:1328306	ORC2	1:1
4513	5036	Pa2g4	MGI:894684	PA2G4	1:1
4514	5075	Pax1	MGI:97485	PAX1	1:1
4515	5078	Pax4	MGI:97488	PAX4	1:1
4518	5108	Pcm1	MGI:1277958	PCM1	1:1
4519	5121	Pcp4	MGI:97509	PCP4	1:1
4520	5141	Pde4a	MGI:99558	PDE4A	1:1
4521	5146	Pde6c	MGI:105956	PDE6C	1:1
4522	5149	Pde6h	MGI:1925850	PDE6H	1:1
4524	5157	Pdgfrl	MGI:1916047	PDGFRL	1:1
4526	5168	Enpp2	MGI:1321390	ENPP2	1:1
4528	5179	Penk	MGI:104629	PENK	1:1
4530	5264	Phyh	MGI:891978	PHYH	1:1
4531	5300	Pin1	MGI:1346036	PIN1	1:1
4533	23760	Pitpnb	MGI:1927542	PITPNB	1:1
4536	5360	Pltp	MGI:103151	PLTP	1:1
4537	5368	Pnoc	MGI:105308	PNOC	1:1
4538	5425	Pold2	MGI:1097163	POLD2	1:1
4539	5426	Pole	MGI:1196391	POLE	1:1
4540	5437	Polr2h	MGI:2384309	POLR2H	1:1
4541	5438	Polr2i	MGI:1917170	POLR2I	1:1
4542	5439	Polr2j	MGI:109582	POLR2J	1:1
4543	5450	Pou2af1	MGI:105086	POU2AF1	1:1
4544	5467	Ppard	MGI:101884	PPARD	1:1
4546	5504	Ppp1r2	MGI:1914099	PPP1R2	1:1
4547	5509	Ppp1r3d	MGI:1917664	PPP1R3D	1:1
4550	5536	Ppp5c	MGI:102666	PPP5C	1:1
4551	5563	Prkaa2	MGI:1336173	PRKAA2	1:1
4556	5593	Prkg2	MGI:108173	PRKG2	1:1
4558	5626	Prop1	MGI:109330	PROP1	1:1
4559	5630	Prph	MGI:97774	PRPH	1:1
4560	5720	Psme1	MGI:1096367	PSME1	1:1
4562	5900	Ralgds	MGI:107485	RALGDS	1:1
4564	6101	Rp1	MGI:1341105	RP1	1:1
4565	6237	Rras	MGI:98179	RRAS	1:1
4566	6271	S100a1	MGI:1338917	S100A1	1:1
4567	6285	S100b	MGI:98217	S100B	1:1
4572	6484	St3gal4	MGI:1316743	ST3GAL4	1:1
4573	6748	Ssr4	MGI:1099464	SSR4	1:1
4575	6867	Tacc1	MGI:2443510	TACC1	1:1
4577	7016	Tesk1	MGI:1201675	TESK1	1:1
4578	7029	Tfdp2	MGI:107167	TFDP2	1:1
4579	7035	Tfpi	MGI:1095418	TFPI	1:1
4580	7070	Thy1	MGI:98747	THY1	1:1
4582	7128	Tnfaip3	MGI:1196377	TNFAIP3	1:1
4583	7127	Tnfaip2	MGI:104960	TNFAIP2	1:1
4584	7251	Tsg101	MGI:106581	TSG101	1:1
4585	7301	Tyro3	MGI:104294	TYRO3	1:1
4587	7407	Vars	MGI:90675	VARS	1:1
4592	7786	Map3k12	MGI:1346881	MAP3K12	1:1
4593	7841	Mogs	MGI:1929872	MOGS	1:1
4594	7965	Aimp2	MGI:2385237	AIMP2	1:1
4597	8243	Smc1a	MGI:1344345	SMC1A	1:1
4598	8406	Srpx	MGI:1858306	SRPX	1:1
4604	10256	Cnksr1	MGI:2670958	CNKSR1	1:1
4605	10336	Pcgf3	MGI:1916837	PCGF3	1:1
4609	10426	Tubgcp3	MGI:2183752	TUBGCP3	1:1
4611	10428	Cfdp1	MGI:1344403	CFDP1	1:1
4614	10432	Rbm14	MGI:1929092	RBM14	1:1
4617	10436	Emg1	MGI:1315195	EMG1	1:1
4619	10438	C1d	MGI:1927354	C1D	1:1
4620	10245	Timm17b	MGI:1343176	TIMM17B	1:1
4621	10444	Zer1	MGI:2442511	ZER1	1:1
4622	10445	Mcrs1	MGI:1858420	MCRS1	1:1
4624	10459	Mad2l2	MGI:1919140	MAD2L2	1:1
4626	10461	Mertk	MGI:96965	MERTK	1:1
4627	10463	Slc30a9	MGI:1923690	SLC30A9	1:1
4628	10464	Pibf1	MGI:1261910	PIBF1	1:1
4630	10467	Znhit1	MGI:1917353	ZNHIT1	1:1
4631	10469	Timm44	MGI:1343262	TIMM44	1:1
4633	10474	Tada3	MGI:1915724	TADA3	1:1
4636	10477	Ube2e3	MGI:107412	UBE2E3	1:1
4637	10478	Slc25a17	MGI:1342248	SLC25A17	1:1
4639	10480	Eif3m	MGI:1351744	EIF3M	1:1
4640	10481	Hoxb13	MGI:107730	HOXB13	1:1
4642	10484	Sec23a	MGI:1349635	SEC23A	1:1
4645	10489	Lrrc41	MGI:2441984	LRRC41	1:1
4648	10492	Syncrip	MGI:1891690	SYNCRIP	1:1
4653	10518	Cib2	MGI:1929293	CIB2	1:1
4654	10519	Cib1	MGI:1344418	CIB1	1:1
4656	10523	Cherp	MGI:106417	CHERP	1:1
4658	10525	Hyou1	MGI:108030	HYOU1	1:1
4659	10527	Ipo7	MGI:2152414	IPO7	1:1
4660	10528	Nop56	MGI:1914384	NOP56	1:1
4662	10533	Atg7	MGI:1921494	ATG7	1:1
4663	10534	Sssca1	MGI:1913482	SSSCA1	1:1
4664	10535	Rnaseh2a	MGI:1916974	RNASEH2A	1:1
4665	10537	Ubd	MGI:1344410	UBD	1:1
4666	10538	Batf	MGI:1859147	BATF	1:1
4667	10540	Dctn2	MGI:107733	DCTN2	1:1
4668	10542	Lamtor5	MGI:1915826	LAMTOR5	1:1
4669	4739	Nedd9	MGI:97302	NEDD9	1:1
4670	10544	Procr	MGI:104596	PROCR	1:1
4671	10548	Tm9sf1	MGI:1921390	TM9SF1	1:1
4672	10549	Prdx4	MGI:1859815	PRDX4	1:1
4673	10550	Arl6ip5	MGI:1929501	ARL6IP5	1:1
4674	10551	Agr2	MGI:1344405	AGR2	1:1
4675	10552	Arpc1a	MGI:1928896	ARPC1A	1:1
4676	10553	Htatip2	MGI:1859271	HTATIP2	1:1
4678	10555	Agpat2	MGI:1914762	AGPAT2	1:1
4680	10557	Rpp38	MGI:2443607	RPP38	1:1
4681	10558	Sptlc1	MGI:1099431	SPTLC1	1:1
4683	10561	Ifi44	MGI:2443016	IFI44	1:1
4684	10562	Olfm4	MGI:2685142	OLFM4	1:1
4687	10565	Arfgef1	MGI:2442988	ARFGEF1	1:1
4688	10566	Akap3	MGI:1341149	AKAP3	1:1
4690	10569	Slu7	MGI:2385598	SLU7	1:1
4691	10570	Dpysl4	MGI:1349764	DPYSL4	1:1
4692	10572	Siva1	MGI:1353606	SIVA1	1:1
4693	10573	Mrpl28	MGI:1915861	MRPL28	1:1
4694	10574	Cct7	MGI:107184	CCT7	1:1
4695	10575	Cct4	MGI:104689	CCT4	1:1
4696	10576	Cct2	MGI:107186	CCT2	1:1
4697	10577	Npc2	MGI:1915213	NPC2	1:1
4701	10587	Txnrd2	MGI:1347023	TXNRD2	1:1
4703	10589	Drap1	MGI:1913806	DRAP1	1:1
4704	10591	Dnph1	MGI:3039376	DNPH1	1:1
4705	10592	Smc2	MGI:106067	SMC2	1:1
4706	10594	Prpf8	MGI:2179381	PRPF8	1:1
4708	10602	Cdc42ep3	MGI:2384718	CDC42EP3	1:1
4709	10605	Paip1	MGI:2384993	PAIP1	1:1
4710	10606	Paics	MGI:1914304	PAICS	1:1
4711	10607	Tbl3	MGI:2384863	TBL3	1:1
4712	10608	Mxd4	MGI:104991	MXD4	1:1
4713	10609	P3h4	MGI:1913430	P3H4	1:1
4714	10610	St6galnac2	MGI:107553	ST6GALNAC2	1:1
4716	10613	Erlin1	MGI:2387613	ERLIN1	1:1
4718	10615	Spag5	MGI:1927470	SPAG5	1:1
4719	10617	Stambp	MGI:1917777	STAMBP	1:1
4721	10620	Arid3b	MGI:1930768	ARID3B	1:1
4722	10621	Polr3f	MGI:1924086	POLR3F	1:1
4726	10626	Trim16	MGI:2137356	TRIM16	1:1
4728	10629	Taf6l	MGI:2444957	TAF6L	1:1
4729	10630	Pdpn	MGI:103098	PDPN	1:1
4730	10631	Postn	MGI:1926321	POSTN	1:1
4732	10633	Rasl10a	MGI:1922918	RASL10A	1:1
4733	10634	Gas2l1	MGI:1926176	GAS2L1	1:1
4735	10636	Rgs14	MGI:1859709	RGS14	1:1
4737	257	Alx3	MGI:1277097	ALX3	1:1
4738	1203	Cln5	MGI:2442253	CLN5	1:1
4740	3090	Hic1	MGI:1338010	HIC1	1:1
4741	3957	Lgals2	MGI:895068	LGALS2	1:1
4742	4162	Mcam	MGI:1933966	MCAM	1:1
4744	5704	Psmc4	MGI:1346093	PSMC4	1:1
4745	5922	Rasa2	MGI:2149960	RASA2	1:1
4747	5971	Relb	MGI:103289	RELB	1:1
4750	100528017	Saa4	MGI:98224	SAA2-SAA4	1:1
4751	6301	Sars	MGI:102809	SARS	1:1
4755	7030	Tfe3	MGI:98511	TFE3	1:1
4756	7475	Wnt6	MGI:98960	WNT6	1:1
4757	7764	Zfp217	MGI:2685408	ZNF217	1:1
4760	8089	Yeats4	MGI:1927224	YEATS4	1:1
4761	8100	Ift88	MGI:98715	IFT88	1:1
4762	8178	Ell	MGI:109377	ELL	1:1
4763	8190	Mia	MGI:109615	MIA	1:1
4764	8202	Ncoa3	MGI:1276535	NCOA3	1:1
4765	9635	Clca2	MGI:2139758	CLCA2	1:1
4766	9960	Usp3	MGI:2152450	USP3	1:1
4767	10368	Cacng3	MGI:1859165	CACNG3	1:1
4768	10499	Ncoa2	MGI:1276533	NCOA2	1:1
4769	10539	Glrx3	MGI:1353653	GLRX3	1:1
4771	10641	Nprl2	MGI:1914482	NPRL2	1:1
4772	10642	Igf2bp1	MGI:1890357	IGF2BP1	1:1
4773	10643	Igf2bp3	MGI:1890359	IGF2BP3	1:1
4774	10644	Igf2bp2	MGI:1890358	IGF2BP2	1:1
4777	10651	Mtx2	MGI:1859652	MTX2	1:1
4778	10652	Ykt6	MGI:1927550	YKT6	1:1
4779	10654	Pmvk	MGI:1915853	PMVK	1:1
4780	10656	Khdrbs3	MGI:1313312	KHDRBS3	1:1
4781	10657	Khdrbs1	MGI:893579	KHDRBS1	1:1
4783	10659	Celf2	MGI:1338822	CELF2	1:1
4784	10660	Lbx1	MGI:104867	LBX1	1:1
4785	10661	Klf1	MGI:1342771	KLF1	1:1
4786	10664	Ctcf	MGI:109447	CTCF	1:1
4787	10666	Cd226	MGI:3039602	CD226	1:1
4788	10667	Fars2	MGI:1917205	FARS2	1:1
4789	10668	Cgrrf1	MGI:1916368	CGRRF1	1:1
4790	10669	Cgref1	MGI:1915817	CGREF1	1:1
4792	10671	Dctn6	MGI:1343154	DCTN6	1:1
4795	10675	Cspg5	MGI:1352747	CSPG5	1:1
4797	10678	B3gnt2	MGI:1889505	B3GNT2	1:1
4798	10682	Ebp	MGI:107822	EBP	1:1
4799	10686	Cldn16	MGI:2148742	CLDN16	1:1
4800	10690	Fut9	MGI:1330859	FUT9	1:1
4802	10694	Cct8	MGI:107183	CCT8	1:1
4803	10695	Cnpy3	MGI:1919279	CNPY3	1:1
4804	10699	Corin	MGI:1349451	CORIN	1:1
4805	10712	Fam189b	MGI:1915771	FAM189B	1:1
4807	10716	Tbr1	MGI:107404	TBR1	1:1
4809	8539	Api5	MGI:1888993	API5	1:1
4811	10725	Nfat5	MGI:1859333	NFAT5	1:1
4812	10726	Nudc	MGI:106014	NUDC	1:1
4814	10732	Tcfl5	MGI:2672878	TCFL5	1:1
4816	10741	Rbbp9	MGI:1347074	RBBP9	1:1
4817	10745	Phtf1	MGI:1332671	PHTF1	1:1
4819	10747	Masp2	MGI:1330832	MASP2	1:1
4821	10749	Kif1c	MGI:1098260	KIF1C	1:1
4822	10750	Grap	MGI:1918770	GRAP	1:1
4828	10771	Zmynd11	MGI:1913755	ZMYND11	1:1
4829	10773	Zbtb6	MGI:2442998	ZBTB6	1:1
4833	10791	Vamp5	MGI:1858622	VAMP5	1:1
4835	10798	Olfr152	MGI:1313139	OR5I1	1:1
4836	10799	Rpp40	MGI:1346084	RPP40	1:1
4837	10800	Cysltr1	MGI:1926218	CYSLTR1	1:1
4839	10806	Sdccag8	MGI:1924066	SDCCAG8	1:1
4841	10809	Stard10	MGI:1860093	STARD10	1:1
4845	10817	Frs3	MGI:2135965	FRS3	1:1
4846	10818	Frs2	MGI:1100860	FRS2	1:1
4847	10825	Neu3	MGI:1355305	NEU3	1:1
